Region,Month,Retail price,Year
MISO,7,8.86,2007
MISO,7,9.46,2008
MISO,7,9.62,2009
MISO,7,10.18,2010
MISO,7,10.65,2011
MISO,7,10.81,2012
MISO,7,11.02,2013
MISO,7,10.98,2014
MISO,7,11.15,2015
MISO,7,11.19,2016
MISO,7,11.05,2017
MISO,7,10.78,2018
MISO,7,11.08,2019
MISO,7,11.36,2020
MISO,7,11.41,2021
MISO,7,12.42,2022
MISO,7,13.23,2023
MISO,7,13.54,2024
MISO,6,6.25,2001
MISO,6,6.48,2002
MISO,6,6.82,2003
MISO,6,7.19,2004
MISO,6,7.79,2005
MISO,6,7.78,2006
MISO,6,8.83,2007
MISO,6,9.22,2008
MISO,6,9.77,2009
MISO,6,10.04,2010
MISO,6,10.56,2011
MISO,6,10.5,2012
MISO,6,10.72,2013
MISO,6,10.98,2014
MISO,6,11.21,2015
MISO,6,11.13,2016
MISO,6,11.08,2017
MISO,6,10.45,2018
MISO,6,10.82,2019
MISO,6,11.31,2020
MISO,6,11.45,2021
MISO,6,12.67,2022
MISO,6,13,2023
MISO,6,13.12,2024
MISO,3,5.93,2001
MISO,3,6.11,2002
MISO,3,6.38,2003
MISO,3,6.53,2004
MISO,3,7.03,2005
MISO,3,7.78,2006
MISO,3,8.07,2007
MISO,3,8.65,2008
MISO,3,9.15,2009
MISO,3,9.55,2010
MISO,3,9.95,2011
MISO,3,10.09,2012
MISO,3,10.29,2013
MISO,3,10.26,2014
MISO,3,10.48,2015
MISO,3,10.44,2016
MISO,3,10.57,2017
MISO,3,10.32,2018
MISO,3,10.44,2019
MISO,3,10.41,2020
MISO,3,10.69,2021
MISO,3,11.48,2022
MISO,3,12.4,2023
MISO,3,12.43,2024
MISO,3,12.84,2025
MISO,5,5.98,2001
MISO,5,6.2,2002
MISO,5,6.58,2003
MISO,5,6.8,2004
MISO,5,7.26,2005
MISO,5,8.12,2006
MISO,5,8.39,2007
MISO,5,8.86,2008
MISO,5,9.16,2009
MISO,5,9.61,2010
MISO,5,10.01,2011
MISO,5,10.13,2012
MISO,5,10.34,2013
MISO,5,10.44,2014
MISO,5,10.63,2015
MISO,5,10.7,2016
MISO,5,10.89,2017
MISO,5,10.81,2018
MISO,5,10.57,2019
MISO,5,10.85,2020
MISO,5,10.82,2021
MISO,5,11.95,2022
MISO,5,12.47,2023
MISO,5,12.63,2024
MISO,11,6.01,2001
MISO,11,6.28,2002
MISO,11,6.63,2003
MISO,11,6.86,2004
MISO,11,7.5,2005
MISO,11,8.06,2006
MISO,11,8.38,2007
MISO,11,9.14,2008
MISO,11,9.22,2009
MISO,11,9.68,2010
MISO,11,10.11,2011
MISO,11,10.21,2012
MISO,11,10.37,2013
MISO,11,10.5,2014
MISO,11,10.38,2015
MISO,11,10.47,2016
MISO,11,10.72,2017
MISO,11,10.61,2018
MISO,11,10.66,2019
MISO,11,10.69,2020
MISO,11,10.9,2021
MISO,11,11.66,2022
MISO,11,12.49,2023
MISO,11,12.19,2024
MISO,10,5.96,2001
MISO,10,6.11,2002
MISO,10,6.53,2003
MISO,10,6.71,2004
MISO,10,7.59,2005
MISO,10,8.13,2006
MISO,10,8.37,2007
MISO,10,8.93,2008
MISO,10,9.16,2009
MISO,10,9.63,2010
MISO,10,10.05,2011
MISO,10,10.15,2012
MISO,10,10.35,2013
MISO,10,10.27,2014
MISO,10,10.67,2015
MISO,10,10.41,2016
MISO,10,10.35,2017
MISO,10,10.46,2018
MISO,10,10.47,2019
MISO,10,10.71,2020
MISO,10,10.85,2021
MISO,10,11.74,2022
MISO,10,12.47,2023
MISO,10,12.03,2024
MISO,9,6.11,2001
MISO,9,6.27,2002
MISO,9,6.8,2003
MISO,9,7.07,2004
MISO,9,7.69,2005
MISO,9,8.34,2006
MISO,9,8.63,2007
MISO,9,9.32,2008
MISO,9,9.53,2009
MISO,9,9.96,2010
MISO,9,10.42,2011
MISO,9,10.56,2012
MISO,9,10.69,2013
MISO,9,10.85,2014
MISO,9,11.09,2015
MISO,9,10.69,2016
MISO,9,10.96,2017
MISO,9,10.65,2018
MISO,9,10.81,2019
MISO,9,10.85,2020
MISO,9,11.27,2021
MISO,9,12.48,2022
MISO,9,13.06,2023
MISO,9,13.16,2024
MISO,4,6.02,2001
MISO,4,5.73,2002
MISO,4,5.94,2003
MISO,4,5.99,2004
MISO,4,6.39,2005
MISO,4,6.64,2006
MISO,4,6.53,2007
MISO,4,6.59,2008
MISO,4,7.08,2009
MISO,4,7.36,2010
MISO,4,7.21,2011
MISO,4,7.46,2012
MISO,4,7.64,2013
MISO,4,8.13,2014
MISO,4,7.82,2015
MISO,4,7.5,2016
MISO,4,7.86,2017
MISO,4,8.14,2018
MISO,4,7.99,2019
MISO,4,8.68,2020
MISO,4,7.98,2021
MISO,4,8.39,2022
MISO,4,8.31,2023
MISO,4,8.56,2024
MISO,4,8.48,2025
MISO,8,6.85,2001
MISO,8,6.63,2002
MISO,8,6.78,2003
MISO,8,7.13,2004
MISO,8,7.57,2005
MISO,8,7.89,2006
MISO,8,7.71,2007
MISO,8,7.96,2008
MISO,8,8.37,2009
MISO,8,8.86,2010
MISO,8,8.34,2011
MISO,8,8.94,2012
MISO,8,9.07,2013
MISO,8,9.9,2014
MISO,8,9.78,2015
MISO,8,10.53,2016
MISO,8,10.73,2017
MISO,8,10.73,2018
MISO,8,11,2019
MISO,8,10.69,2020
MISO,8,10.91,2021
MISO,8,11.66,2022
MISO,8,11.22,2023
MISO,8,10.77,2024
MISO,12,5.65,2001
MISO,12,5.65,2002
MISO,12,5.75,2003
MISO,12,6.23,2004
MISO,12,6.5,2005
MISO,12,6.41,2006
MISO,12,6.42,2007
MISO,12,7.01,2008
MISO,12,7.02,2009
MISO,12,7.37,2010
MISO,12,7.05,2011
MISO,12,7.48,2012
MISO,12,7.72,2013
MISO,12,7.49,2014
MISO,12,7.51,2015
MISO,12,7.58,2016
MISO,12,7.95,2017
MISO,12,7.75,2018
MISO,12,8.11,2019
MISO,12,7.86,2020
MISO,12,8.28,2021
MISO,12,8.37,2022
MISO,12,8.42,2023
MISO,12,8.91,2024
MISO,2,5.8,2001
MISO,2,5.68,2002
MISO,2,5.71,2003
MISO,2,5.98,2004
MISO,2,6.23,2005
MISO,2,6.84,2006
MISO,2,6.56,2007
MISO,2,6.25,2008
MISO,2,6.86,2009
MISO,2,6.78,2010
MISO,2,7.26,2011
MISO,2,7.06,2012
MISO,2,7.65,2013
MISO,2,7.71,2014
MISO,2,7.68,2015
MISO,2,7.58,2016
MISO,2,7.85,2017
MISO,2,8.35,2018
MISO,2,8.72,2019
MISO,2,8.27,2020
MISO,2,8.92,2021
MISO,2,8.36,2022
MISO,2,8.38,2023
MISO,2,8.52,2024
MISO,2,9.09,2025
MISO,1,5.72,2001
MISO,1,5.63,2002
MISO,1,5.6,2003
MISO,1,6.07,2004
MISO,1,6.24,2005
MISO,1,6.66,2006
MISO,1,6.49,2007
MISO,1,6.32,2008
MISO,1,6.78,2009
MISO,1,6.94,2010
MISO,1,7.16,2011
MISO,1,7.15,2012
MISO,1,7.73,2013
MISO,1,7.73,2014
MISO,1,7.7,2015
MISO,1,7.76,2016
MISO,1,7.94,2017
MISO,1,8.15,2018
MISO,1,8.29,2019
MISO,1,8.44,2020
MISO,1,8,2021
MISO,1,8.49,2022
MISO,1,8.51,2023
MISO,1,8.92,2024
MISO,1,9.04,2025
MISO,7,6.83,2001
MISO,7,6.76,2002
MISO,7,6.81,2003
MISO,7,7.34,2004
MISO,7,7.55,2005
MISO,7,7.89,2006
MISO,7,7.7,2007
MISO,7,7.79,2008
MISO,7,8.82,2009
MISO,7,9.13,2010
MISO,7,8.57,2011
MISO,7,8.76,2012
MISO,7,9.06,2013
MISO,7,9.09,2014
MISO,7,10.13,2015
MISO,7,10.55,2016
MISO,7,10.93,2017
MISO,7,10.84,2018
MISO,7,10.88,2019
MISO,7,10.98,2020
MISO,7,10.95,2021
MISO,7,12,2022
MISO,7,11.3,2023
MISO,7,11.01,2024
MISO,6,6.61,2001
MISO,6,6.4,2002
MISO,6,6.58,2003
MISO,6,6.82,2004
MISO,6,7.13,2005
MISO,6,7.18,2006
MISO,6,7.13,2007
MISO,6,7.24,2008
MISO,6,7.67,2009
MISO,6,7.86,2010
MISO,6,7.88,2011
MISO,6,8.09,2012
MISO,6,8.34,2013
MISO,6,8.43,2014
MISO,6,9.43,2015
MISO,6,10.01,2016
MISO,6,9.98,2017
MISO,6,10.25,2018
MISO,6,10.23,2019
MISO,6,9.36,2020
MISO,6,10.43,2021
MISO,6,11.44,2022
MISO,6,11.31,2023
MISO,6,10.72,2024
MISO,3,5.82,2001
MISO,3,5.62,2002
MISO,3,5.9,2003
MISO,3,5.94,2004
MISO,3,6.22,2005
MISO,3,6.75,2006
MISO,3,6.43,2007
MISO,3,6.52,2008
MISO,3,7.04,2009
MISO,3,7.29,2010
MISO,3,7.3,2011
MISO,3,7.28,2012
MISO,3,7.8,2013
MISO,3,8.13,2014
MISO,3,7.8,2015
MISO,3,7.76,2016
MISO,3,7.66,2017
MISO,3,8.34,2018
MISO,3,8.32,2019
MISO,3,8.5,2020
MISO,3,7.87,2021
MISO,3,8.14,2022
MISO,3,8.28,2023
MISO,3,8.58,2024
MISO,3,8.66,2025
MISO,5,6.33,2001
MISO,5,5.77,2002
MISO,5,6.02,2003
MISO,5,6.02,2004
MISO,5,6.49,2005
MISO,5,6.56,2006
MISO,5,6.57,2007
MISO,5,6.71,2008
MISO,5,7.06,2009
MISO,5,7.55,2010
MISO,5,7.28,2011
MISO,5,7.38,2012
MISO,5,7.53,2013
MISO,5,7.76,2014
MISO,5,7.8,2015
MISO,5,8.14,2016
MISO,5,8.08,2017
MISO,5,8.33,2018
MISO,5,8.8,2019
MISO,5,9.14,2020
MISO,5,8.61,2021
MISO,5,9.64,2022
MISO,5,9.1,2023
MISO,5,8.99,2024
MISO,11,5.52,2001
MISO,11,5.66,2002
MISO,11,5.75,2003
MISO,11,6.11,2004
MISO,11,6.22,2005
MISO,11,6.44,2006
MISO,11,6.28,2007
MISO,11,6.29,2008
MISO,11,6.84,2009
MISO,11,7.1,2010
MISO,11,7.11,2011
MISO,11,7.1,2012
MISO,11,7.59,2013
MISO,11,7.05,2014
MISO,11,7.37,2015
MISO,11,7.56,2016
MISO,11,7.89,2017
MISO,11,7.99,2018
MISO,11,8.06,2019
MISO,11,7.87,2020
MISO,11,8.17,2021
MISO,11,8.49,2022
MISO,11,8.62,2023
MISO,11,8.82,2024
MISO,10,5.84,2001
MISO,10,5.76,2002
MISO,10,5.85,2003
MISO,10,6.24,2004
MISO,10,6.31,2005
MISO,10,6.82,2006
MISO,10,6.57,2007
MISO,10,6.55,2008
MISO,10,7.02,2009
MISO,10,7.33,2010
MISO,10,7.41,2011
MISO,10,7.34,2012
MISO,10,7.98,2013
MISO,10,7.56,2014
MISO,10,7.83,2015
MISO,10,7.78,2016
MISO,10,7.73,2017
MISO,10,8.13,2018
MISO,10,8.28,2019
MISO,10,7.95,2020
MISO,10,8.43,2021
MISO,10,8.74,2022
MISO,10,8.59,2023
MISO,10,8.82,2024
MISO,9,6.39,2001
MISO,9,6.42,2002
MISO,9,6.38,2003
MISO,9,6.72,2004
MISO,9,6.96,2005
MISO,9,7.6,2006
MISO,9,7.17,2007
MISO,9,7.31,2008
MISO,9,7.8,2009
MISO,9,7.94,2010
MISO,9,7.87,2011
MISO,9,8.01,2012
MISO,9,8.53,2013
MISO,9,8.72,2014
MISO,9,8.91,2015
MISO,9,9.26,2016
MISO,9,9.66,2017
MISO,9,9.51,2018
MISO,9,9.97,2019
MISO,9,9.48,2020
MISO,9,10.37,2021
MISO,9,10.6,2022
MISO,9,10.47,2023
MISO,9,10.17,2024
MISO,4,5.7,2001
MISO,4,5.54,2002
MISO,4,5.75,2003
MISO,4,5.86,2004
MISO,4,6.27,2005
MISO,4,6.35,2006
MISO,4,7.46,2007
MISO,4,7.24,2008
MISO,4,7.89,2009
MISO,4,7.99,2010
MISO,4,8.58,2011
MISO,4,8.45,2012
MISO,4,9.07,2013
MISO,4,9.31,2014
MISO,4,9.22,2015
MISO,4,9.78,2016
MISO,4,10.17,2017
MISO,4,9.67,2018
MISO,4,10.22,2019
MISO,4,10.26,2020
MISO,4,10.75,2021
MISO,4,11.63,2022
MISO,4,12.21,2023
MISO,4,12.03,2024
MISO,4,11.54,2025
MISO,8,6.88,2001
MISO,8,6.32,2002
MISO,8,6.75,2003
MISO,8,6.73,2004
MISO,8,7.07,2005
MISO,8,7.64,2006
MISO,8,7.87,2007
MISO,8,8.42,2008
MISO,8,8.8,2009
MISO,8,9.04,2010
MISO,8,9.17,2011
MISO,8,9.46,2012
MISO,8,9.97,2013
MISO,8,10.03,2014
MISO,8,10.07,2015
MISO,8,10.4,2016
MISO,8,10.64,2017
MISO,8,10.81,2018
MISO,8,10.8,2019
MISO,8,11.17,2020
MISO,8,11.65,2021
MISO,8,12.87,2022
MISO,8,13.1,2023
MISO,8,13.17,2024
MISO,12,5.68,2001
MISO,12,5.55,2002
MISO,12,5.78,2003
MISO,12,6.22,2004
MISO,12,6.68,2005
MISO,12,6.71,2006
MISO,12,7.44,2007
MISO,12,7.55,2008
MISO,12,7.99,2009
MISO,12,8.39,2010
MISO,12,8.21,2011
MISO,12,8.72,2012
MISO,12,9.15,2013
MISO,12,9.04,2014
MISO,12,9.18,2015
MISO,12,9.61,2016
MISO,12,9.4,2017
MISO,12,10.02,2018
MISO,12,9.76,2019
MISO,12,10.11,2020
MISO,12,10.69,2021
MISO,12,11.49,2022
MISO,12,11.46,2023
MISO,12,11.42,2024
MISO,2,5.83,2001
MISO,2,5.66,2002
MISO,2,5.75,2003
MISO,2,5.79,2004
MISO,2,6.12,2005
MISO,2,6.77,2006
MISO,2,7.12,2007
MISO,2,7.53,2008
MISO,2,7.88,2009
MISO,2,8.22,2010
MISO,2,8.32,2011
MISO,2,8.55,2012
MISO,2,9.12,2013
MISO,2,9.49,2014
MISO,2,9.1,2015
MISO,2,9.7,2016
MISO,2,10.45,2017
MISO,2,10.03,2018
MISO,2,10,2019
MISO,2,9.99,2020
MISO,2,10.51,2021
MISO,2,11.47,2022
MISO,2,11.57,2023
MISO,2,11.89,2024
MISO,2,12.19,2025
MISO,1,5.54,2001
MISO,1,5.51,2002
MISO,1,5.53,2003
MISO,1,5.92,2004
MISO,1,6.13,2005
MISO,1,6.6,2006
MISO,1,6.96,2007
MISO,1,7.56,2008
MISO,1,7.71,2009
MISO,1,8.05,2010
MISO,1,8.32,2011
MISO,1,8.52,2012
MISO,1,8.96,2013
MISO,1,9.26,2014
MISO,1,9.12,2015
MISO,1,9.72,2016
MISO,1,9.77,2017
MISO,1,9.92,2018
MISO,1,10.04,2019
MISO,1,9.77,2020
MISO,1,10.07,2021
MISO,1,11.05,2022
MISO,1,11.33,2023
MISO,1,11.91,2024
MISO,1,12.1,2025
MISO,7,6.84,2001
MISO,7,6.44,2002
MISO,7,6.66,2003
MISO,7,7.03,2004
MISO,7,7.15,2005
MISO,7,8.04,2006
MISO,7,8.27,2007
MISO,7,8.68,2008
MISO,7,8.82,2009
MISO,7,9.12,2010
MISO,7,9.28,2011
MISO,7,9.42,2012
MISO,7,10.07,2013
MISO,7,10.04,2014
MISO,7,10.27,2015
MISO,7,10.42,2016
MISO,7,11.09,2017
MISO,7,11.03,2018
MISO,7,11.07,2019
MISO,7,11.32,2020
MISO,7,11.73,2021
MISO,7,12.88,2022
MISO,7,12.87,2023
MISO,7,13.38,2024
MISO,6,6.43,2001
MISO,6,6.41,2002
MISO,6,6.58,2003
MISO,6,6.61,2004
MISO,6,7.36,2005
MISO,6,7.58,2006
MISO,6,8.17,2007
MISO,6,8.24,2008
MISO,6,8.65,2009
MISO,6,8.72,2010
MISO,6,9.05,2011
MISO,6,9.19,2012
MISO,6,10,2013
MISO,6,10.02,2014
MISO,6,10.27,2015
MISO,6,10.11,2016
MISO,6,10.87,2017
MISO,6,11,2018
MISO,6,10.75,2019
MISO,6,11.73,2020
MISO,6,12.13,2021
MISO,6,12.93,2022
MISO,6,13.1,2023
MISO,6,13.18,2024
MISO,3,5.69,2001
MISO,3,5.44,2002
MISO,3,5.82,2003
MISO,3,5.92,2004
MISO,3,6.06,2005
MISO,3,6.18,2006
MISO,3,7.1,2007
MISO,3,7.42,2008
MISO,3,8.1,2009
MISO,3,8.12,2010
MISO,3,8.42,2011
MISO,3,8.61,2012
MISO,3,9,2013
MISO,3,9.6,2014
MISO,3,8.9,2015
MISO,3,9.62,2016
MISO,3,9.83,2017
MISO,3,9.84,2018
MISO,3,10.26,2019
MISO,3,9.9,2020
MISO,3,10.3,2021
MISO,3,11.39,2022
MISO,3,11.85,2023
MISO,3,11.97,2024
MISO,3,12.19,2025
MISO,5,5.96,2001
MISO,5,5.6,2002
MISO,5,5.88,2003
MISO,5,6.11,2004
MISO,5,6.26,2005
MISO,5,6.78,2006
MISO,5,7.1,2007
MISO,5,7.62,2008
MISO,5,8.01,2009
MISO,5,8.05,2010
MISO,5,8.7,2011
MISO,5,8.47,2012
MISO,5,9.38,2013
MISO,5,9.28,2014
MISO,5,9.54,2015
MISO,5,9.97,2016
MISO,5,10.27,2017
MISO,5,10.47,2018
MISO,5,10.5,2019
MISO,5,10.67,2020
MISO,5,10.85,2021
MISO,5,11.99,2022
MISO,5,12.26,2023
MISO,5,12.36,2024
MISO,11,5.52,2001
MISO,11,5.52,2002
MISO,11,5.52,2003
MISO,11,5.97,2004
MISO,11,6.4,2005
MISO,11,6.9,2006
MISO,11,7.06,2007
MISO,11,7.67,2008
MISO,11,7.95,2009
MISO,11,8.28,2010
MISO,11,8.05,2011
MISO,11,8.62,2012
MISO,11,9.12,2013
MISO,11,9.17,2014
MISO,11,9.27,2015
MISO,11,10.1,2016
MISO,11,9.86,2017
MISO,11,10.13,2018
MISO,11,9.65,2019
MISO,11,10.05,2020
MISO,11,11.14,2021
MISO,11,11.73,2022
MISO,11,11.66,2023
MISO,11,11.69,2024
MISO,10,5.44,2001
MISO,10,5.46,2002
MISO,10,5.7,2003
MISO,10,6.07,2004
MISO,10,6.52,2005
MISO,10,6.91,2006
MISO,10,7.08,2007
MISO,10,7.52,2008
MISO,10,7.94,2009
MISO,10,8.15,2010
MISO,10,8.47,2011
MISO,10,8.81,2012
MISO,10,9.22,2013
MISO,10,9.29,2014
MISO,10,9.56,2015
MISO,10,9.97,2016
MISO,10,10.28,2017
MISO,10,10.26,2018
MISO,10,10.1,2019
MISO,10,10.59,2020
MISO,10,11.31,2021
MISO,10,12.07,2022
MISO,10,12.26,2023
MISO,10,12.23,2024
MISO,9,5.81,2001
MISO,9,5.83,2002
MISO,9,6.15,2003
MISO,9,6.47,2004
MISO,9,7.03,2005
MISO,9,6.9,2006
MISO,9,7.34,2007
MISO,9,7.89,2008
MISO,9,7.96,2009
MISO,9,8.51,2010
MISO,9,9.12,2011
MISO,9,9.31,2012
MISO,9,9.73,2013
MISO,9,9.64,2014
MISO,9,9.84,2015
MISO,9,10.35,2016
MISO,9,10.62,2017
MISO,9,11.07,2018
MISO,9,10.7,2019
MISO,9,11.26,2020
MISO,9,11.64,2021
MISO,9,12.92,2022
MISO,9,12.74,2023
MISO,9,12.91,2024
MISO,4,5.34,2001
MISO,4,5.43,2002
MISO,4,5.5,2003
MISO,4,5.51,2004
MISO,4,5.8,2005
MISO,4,6.03,2006
MISO,4,6.1,2007
MISO,4,6.6,2008
MISO,4,6.45,2009
MISO,4,6.8,2010
MISO,4,7.3,2011
MISO,4,7.8,2012
MISO,4,7.93,2013
MISO,4,8.2,2014
MISO,4,8.95,2015
MISO,4,8.53,2016
MISO,4,8.73,2017
MISO,4,8.8,2018
MISO,4,8.81,2019
MISO,4,8.71,2020
MISO,4,8.46,2021
MISO,4,8.26,2022
MISO,4,7.69,2023
MISO,4,7.93,2024
MISO,4,7.95,2025
MISO,8,6.02,2001
MISO,8,5.75,2002
MISO,8,5.93,2003
MISO,8,6.23,2004
MISO,8,6.51,2005
MISO,8,6.72,2006
MISO,8,6.76,2007
MISO,8,7.03,2008
MISO,8,7.12,2009
MISO,8,7.69,2010
MISO,8,8.13,2011
MISO,8,8.34,2012
MISO,8,8.89,2013
MISO,8,9.16,2014
MISO,8,9.28,2015
MISO,8,9.5,2016
MISO,8,9.29,2017
MISO,8,9.35,2018
MISO,8,9.26,2019
MISO,8,8.8,2020
MISO,8,8.97,2021
MISO,8,8.92,2022
MISO,8,8.38,2023
MISO,8,8.11,2024
MISO,12,4.98,2001
MISO,12,5.22,2002
MISO,12,4.88,2003
MISO,12,5.47,2004
MISO,12,5.58,2005
MISO,12,5.85,2006
MISO,12,6.36,2007
MISO,12,6.34,2008
MISO,12,6.29,2009
MISO,12,7,2010
MISO,12,7.56,2011
MISO,12,7.72,2012
MISO,12,8.04,2013
MISO,12,8.01,2014
MISO,12,8.32,2015
MISO,12,8.7,2016
MISO,12,8.36,2017
MISO,12,8.55,2018
MISO,12,8.17,2019
MISO,12,7.84,2020
MISO,12,8.1,2021
MISO,12,7.91,2022
MISO,12,7.6,2023
MISO,12,7.83,2024
MISO,2,5.28,2001
MISO,2,5.14,2002
MISO,2,5.19,2003
MISO,2,5.23,2004
MISO,2,5.38,2005
MISO,2,5.89,2006
MISO,2,5.8,2007
MISO,2,6.56,2008
MISO,2,6.34,2009
MISO,2,6.69,2010
MISO,2,6.94,2011
MISO,2,7.5,2012
MISO,2,7.9,2013
MISO,2,8.13,2014
MISO,2,8.48,2015
MISO,2,8.7,2016
MISO,2,8.54,2017
MISO,2,8.6,2018
MISO,2,8.57,2019
MISO,2,8.44,2020
MISO,2,8.52,2021
MISO,2,8.33,2022
MISO,2,8.2,2023
MISO,2,8.1,2024
MISO,2,8.25,2025
MISO,1,5.03,2001
MISO,1,4.99,2002
MISO,1,5.13,2003
MISO,1,5.23,2004
MISO,1,5.23,2005
MISO,1,5.77,2006
MISO,1,5.84,2007
MISO,1,6.18,2008
MISO,1,6.08,2009
MISO,1,6.32,2010
MISO,1,6.54,2011
MISO,1,6.98,2012
MISO,1,7.29,2013
MISO,1,7.54,2014
MISO,1,8.06,2015
MISO,1,8.19,2016
MISO,1,8.33,2017
MISO,1,8.4,2018
MISO,1,8.37,2019
MISO,1,8.12,2020
MISO,1,8.09,2021
MISO,1,8.2,2022
MISO,1,8.32,2023
MISO,1,8.1,2024
MISO,1,7.86,2025
MISO,7,5.99,2001
MISO,7,5.88,2002
MISO,7,5.89,2003
MISO,7,6.15,2004
MISO,7,6.37,2005
MISO,7,6.62,2006
MISO,7,6.91,2007
MISO,7,7.01,2008
MISO,7,7.14,2009
MISO,7,7.74,2010
MISO,7,8.15,2011
MISO,7,8.3,2012
MISO,7,8.63,2013
MISO,7,9.01,2014
MISO,7,9.27,2015
MISO,7,9.22,2016
MISO,7,9.14,2017
MISO,7,9.33,2018
MISO,7,9.46,2019
MISO,7,9.05,2020
MISO,7,9.19,2021
MISO,7,8.8,2022
MISO,7,8.15,2023
MISO,7,8.29,2024
MISO,6,5.89,2001
MISO,6,5.91,2002
MISO,6,5.86,2003
MISO,6,6.07,2004
MISO,6,6.37,2005
MISO,6,6.38,2006
MISO,6,6.77,2007
MISO,6,7.02,2008
MISO,6,7.18,2009
MISO,6,7.59,2010
MISO,6,8.2,2011
MISO,6,8.36,2012
MISO,6,8.91,2013
MISO,6,9.17,2014
MISO,6,9.48,2015
MISO,6,9.27,2016
MISO,6,9.3,2017
MISO,6,9.4,2018
MISO,6,9.44,2019
MISO,6,9.09,2020
MISO,6,9.03,2021
MISO,6,9.01,2022
MISO,6,8.29,2023
MISO,6,8.24,2024
MISO,3,5.22,2001
MISO,3,5.22,2002
MISO,3,5.32,2003
MISO,3,5.45,2004
MISO,3,5.51,2005
MISO,3,5.81,2006
MISO,3,6.39,2007
MISO,3,6.46,2008
MISO,3,6.32,2009
MISO,3,6.56,2010
MISO,3,6.96,2011
MISO,3,7.46,2012
MISO,3,7.9,2013
MISO,3,8.06,2014
MISO,3,8.25,2015
MISO,3,8.68,2016
MISO,3,8.51,2017
MISO,3,8.71,2018
MISO,3,8.63,2019
MISO,3,8.71,2020
MISO,3,8.43,2021
MISO,3,8.09,2022
MISO,3,7.86,2023
MISO,3,7.96,2024
MISO,3,7.96,2025
MISO,5,5.58,2001
MISO,5,5.74,2002
MISO,5,5.61,2003
MISO,5,5.68,2004
MISO,5,5.89,2005
MISO,5,6.2,2006
MISO,5,6.36,2007
MISO,5,6.6,2008
MISO,5,6.87,2009
MISO,5,7.09,2010
MISO,5,7.55,2011
MISO,5,7.81,2012
MISO,5,8.28,2013
MISO,5,8.44,2014
MISO,5,8.82,2015
MISO,5,9.09,2016
MISO,5,8.94,2017
MISO,5,9.04,2018
MISO,5,8.98,2019
MISO,5,8.82,2020
MISO,5,8.68,2021
MISO,5,8.46,2022
MISO,5,7.78,2023
MISO,5,8.04,2024
MISO,11,5.21,2001
MISO,11,5.21,2002
MISO,11,5.1,2003
MISO,11,5.61,2004
MISO,11,5.95,2005
MISO,11,6.07,2006
MISO,11,6.5,2007
MISO,11,6.75,2008
MISO,11,6.6,2009
MISO,11,7.11,2010
MISO,11,7.49,2011
MISO,11,7.71,2012
MISO,11,8.03,2013
MISO,11,8.24,2014
MISO,11,8.41,2015
MISO,11,9.01,2016
MISO,11,8.44,2017
MISO,11,8.79,2018
MISO,11,8.7,2019
MISO,11,8.16,2020
MISO,11,8.72,2021
MISO,11,8.29,2022
MISO,11,7.86,2023
MISO,11,7.78,2024
MISO,10,5.56,2001
MISO,10,5.43,2002
MISO,10,5.62,2003
MISO,10,5.9,2004
MISO,10,6.17,2005
MISO,10,6.55,2006
MISO,10,6.63,2007
MISO,10,6.93,2008
MISO,10,6.66,2009
MISO,10,7.33,2010
MISO,10,7.65,2011
MISO,10,7.93,2012
MISO,10,8.36,2013
MISO,10,8.58,2014
MISO,10,8.81,2015
MISO,10,9.17,2016
MISO,10,8.82,2017
MISO,10,8.93,2018
MISO,10,8.8,2019
MISO,10,8.1,2020
MISO,10,8.65,2021
MISO,10,8.34,2022
MISO,10,7.98,2023
MISO,10,7.76,2024
MISO,9,5.92,2001
MISO,9,5.68,2002
MISO,9,5.87,2003
MISO,9,6.12,2004
MISO,9,6.56,2005
MISO,9,6.88,2006
MISO,9,6.86,2007
MISO,9,7.15,2008
MISO,9,7.06,2009
MISO,9,7.81,2010
MISO,9,8.1,2011
MISO,9,8.28,2012
MISO,9,8.78,2013
MISO,9,9.03,2014
MISO,9,9.31,2015
MISO,9,9.52,2016
MISO,9,9.25,2017
MISO,9,9.39,2018
MISO,9,9.47,2019
MISO,9,8.9,2020
MISO,9,9.14,2021
MISO,9,8.72,2022
MISO,9,8.28,2023
MISO,9,7.93,2024
MISO,4,6.23,2001
MISO,4,6.09,2002
MISO,4,6.33,2003
MISO,4,6.35,2004
MISO,4,6.48,2005
MISO,4,6.47,2006
MISO,4,6.71,2007
MISO,4,6.93,2008
MISO,4,7.21,2009
MISO,4,7.63,2010
MISO,4,7.79,2011
MISO,4,8.34,2012
MISO,4,8.49,2013
MISO,4,8.85,2014
MISO,4,9.34,2015
MISO,4,9.69,2016
MISO,4,10.01,2017
MISO,4,9.66,2018
MISO,4,9.82,2019
MISO,4,9.94,2020
MISO,4,10,2021
MISO,4,10.25,2022
MISO,4,10.18,2023
MISO,4,10.68,2024
MISO,4,11.1,2025
MISO,8,6.82,2001
MISO,8,6.64,2002
MISO,8,6.74,2003
MISO,8,6.79,2004
MISO,8,6.68,2005
MISO,8,6.87,2006
MISO,8,7.19,2007
MISO,8,7.42,2008
MISO,8,7.67,2009
MISO,8,8.3,2010
MISO,8,8.35,2011
MISO,8,8.85,2012
MISO,8,9.4,2013
